,age,marital,education,default,housing,loan,contact,month,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,y,pcall,age2,young_student,rejecter,old_retired,is_mon_fri
22250,50,1,0,1,1,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,100,0,0,0,0
22251,29,0,2,0,0,0,0,8.727616178321068,15,0,0,0,1.4,93.444,-36.1,0,0,121,0,0,0,0
22252,29,1,1,0,1,0,0,8.727616178321068,2,0,0,0,1.4,93.444,-36.1,0,0,121,0,0,0,0
22253,32,1,1,0,0,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,64,0,0,0,0
22254,31,0,2,0,0,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,81,0,0,0,0
22255,49,1,0,0,0,0,0,8.727616178321068,2,0,0,0,1.4,93.444,-36.1,0,0,81,0,1,0,0
22256,51,1,2,0,1,0,0,8.727616178321068,2,0,0,0,1.4,93.444,-36.1,0,0,121,0,0,0,0
22257,45,1,0,0,0,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,25,0,0,0,0
22258,56,1,0,0,1,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,256,0,0,0,0
22259,42,1,1,1,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,4,0,0,0,0
22260,51,1,2,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,121,0,0,0,0
22261,40,1,1,0,1,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,0,0,0,0,0
22262,49,1,2,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,81,0,0,0,0
22263,31,0,2,0,1,0,0,8.727616178321068,5,0,0,0,1.4,93.444,-36.1,0,0,81,0,0,0,0
22264,34,1,2,0,0,0,0,8.727616178321068,2,0,0,0,1.4,93.444,-36.1,0,0,36,0,0,0,0
22265,45,1,1,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,25,0,1,0,0
22266,31,0,2,1,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,81,0,0,0,0
22267,33,1,1,0,0,0,0,8.727616178321068,2,0,0,0,1.4,93.444,-36.1,1,0,49,0,0,0,0
22268,30,1,2,0,0,0,0,8.727616178321068,5,0,0,0,1.4,93.444,-36.1,0,0,100,0,0,0,0
22269,49,1,2,0,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,1,0,81,0,0,0,0
22270,29,0,2,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,121,0,0,0,0
22271,44,1,0,1,1,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,16,0,1,0,0
22272,31,0,2,0,1,0,0,8.727616178321068,2,0,0,0,1.4,93.444,-36.1,0,0,81,0,0,0,0
22273,56,1,0,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,256,0,1,0,0
22274,52,1,1,0,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,144,0,0,0,0
22275,44,1,2,1,1,1,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,16,0,0,0,0
22276,45,1,1,0,0,0,0,8.727616178321068,2,0,0,0,1.4,93.444,-36.1,0,0,25,0,1,0,0
22277,49,1,0,1,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,81,0,1,0,0
22278,35,0,1,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,25,0,0,0,0
22279,34,1,1,0,0,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,36,0,0,0,0
22280,56,1,1,1,0,0,0,8.727616178321068,2,0,0,0,1.4,93.444,-36.1,0,0,256,0,0,0,0
22281,52,1,0,0,1,0,0,8.727616178321068,2,0,0,0,1.4,93.444,-36.1,0,0,144,0,0,0,0
22282,50,1,2,0,1,1,0,8.727616178321068,4,0,0,0,1.4,93.444,-36.1,0,0,100,0,0,0,0
22283,52,1,2,0,1,0,0,8.727616178321068,15,0,0,0,1.4,93.444,-36.1,0,0,144,0,0,0,0
22284,44,1,1,1,1,0,0,8.727616178321068,6,0,0,0,1.4,93.444,-36.1,0,0,16,0,0,0,0
22285,32,1,2,0,1,0,0,8.727616178321068,4,0,0,0,1.4,93.444,-36.1,0,0,64,0,0,0,0
22286,31,1,2,0,1,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,81,0,0,0,0
22287,38,1,2,0,0,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,4,0,0,0,0
22288,39,1,2,1,1,1,0,8.727616178321068,4,0,0,0,1.4,93.444,-36.1,0,0,1,0,0,0,0
22289,33,0,1,1,0,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,49,0,0,0,0
22290,56,1,0,0,1,0,0,8.727616178321068,5,0,0,0,1.4,93.444,-36.1,1,0,256,0,0,0,0
22291,44,1,2,1,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,16,0,0,0,0
22292,48,1,0,1,1,1,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,64,0,1,0,0
22293,35,0,1,0,1,1,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,25,0,0,0,0
22294,29,0,1,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,121,0,0,0,0
22295,30,0,2,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,100,0,0,0,0
22296,50,1,1,0,1,1,0,8.727616178321068,2,0,0,0,1.4,93.444,-36.1,0,0,100,0,0,0,0
22297,31,0,1,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,81,0,0,0,0
22298,29,0,1,0,1,0,0,8.727616178321068,6,0,0,0,1.4,93.444,-36.1,0,0,121,0,0,0,0
22299,33,1,1,0,0,0,0,8.727616178321068,2,0,0,0,1.4,93.444,-36.1,0,0,49,0,0,0,0
22300,31,0,1,0,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,81,0,0,0,0
22301,31,0,1,0,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,81,0,0,0,0
22302,48,1,0,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,64,0,1,0,0
22303,48,1,0,0,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,64,0,1,0,0
22304,54,1,1,1,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,196,0,0,0,0
22305,45,1,1,1,1,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,25,0,1,0,0
22306,31,1,2,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,81,0,0,0,0
22307,31,0,1,1,1,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,81,0,0,0,0
22308,35,0,2,0,1,0,0,8.727616178321068,5,0,0,0,1.4,93.444,-36.1,0,0,25,0,0,0,0
22309,30,1,2,0,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,100,0,0,0,0
22310,32,1,1,1,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,64,0,0,0,0
22311,32,1,1,1,0,1,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,64,0,0,0,0
22312,47,0,1,0,1,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,49,0,0,0,0
22313,47,1,0,0,0,1,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,49,0,1,0,0
22314,31,0,1,0,1,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,81,0,0,0,0
22315,54,1,0,0,1,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,196,0,1,0,0
22316,47,1,1,1,1,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,49,0,1,0,0
22317,45,1,1,1,1,1,0,8.727616178321068,5,0,0,0,1.4,93.444,-36.1,0,0,25,0,0,0,0
22318,32,1,0,0,0,0,0,8.727616178321068,9,0,0,0,1.4,93.444,-36.1,0,0,64,0,0,0,0
22319,45,1,1,1,1,0,0,8.727616178321068,5,0,0,0,1.4,93.444,-36.1,0,0,25,0,0,0,0
22320,29,0,1,0,1,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,121,0,0,0,0
22321,37,1,1,0,1,0,0,8.727616178321068,7,0,0,0,1.4,93.444,-36.1,0,0,9,0,0,0,0
22322,48,1,0,1,1,1,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,64,0,1,0,0
22323,49,1,0,0,1,1,0,8.727616178321068,4,0,0,0,1.4,93.444,-36.1,0,0,81,0,1,0,0
22324,33,0,2,0,1,0,0,8.727616178321068,4,0,0,0,1.4,93.444,-36.1,1,0,49,0,0,0,0
22325,54,1,2,0,1,0,0,8.727616178321068,2,0,0,0,1.4,93.444,-36.1,0,0,196,0,0,0,0
22326,48,1,2,1,0,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,64,0,0,0,0
22327,30,0,2,0,0,0,0,8.727616178321068,7,0,0,0,1.4,93.444,-36.1,0,0,100,0,0,0,0
22328,31,0,1,0,1,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,81,0,0,0,0
22329,55,1,0,0,0,0,0,8.727616178321068,13,0,0,0,1.4,93.444,-36.1,0,0,225,0,1,0,0
22330,55,1,0,1,1,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,225,0,1,0,0
22331,47,1,1,1,0,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,49,0,1,0,0
22332,37,1,1,0,0,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,9,0,0,0,0
22333,55,1,0,0,1,0,0,8.727616178321068,10,0,0,0,1.4,93.444,-36.1,0,0,225,0,1,0,0
22334,59,1,0,1,0,0,0,8.727616178321068,7,0,0,0,1.4,93.444,-36.1,0,0,361,0,1,0,0
22335,34,1,1,1,1,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,36,0,0,0,0
22336,55,1,0,1,0,0,0,8.727616178321068,2,0,0,0,1.4,93.444,-36.1,0,0,225,0,1,0,0
22337,31,0,1,0,0,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,81,0,0,0,0
22338,49,1,0,1,1,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,1,0,81,0,1,0,0
22339,40,1,2,0,1,0,0,8.727616178321068,6,0,0,0,1.4,93.444,-36.1,0,0,0,0,0,0,0
22340,47,0,2,0,0,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,49,0,0,0,0
22341,34,1,1,1,1,0,0,8.727616178321068,4,0,0,0,1.4,93.444,-36.1,0,0,36,0,0,0,0
22342,31,1,2,0,1,0,0,8.727616178321068,2,0,0,0,1.4,93.444,-36.1,0,0,81,0,0,0,0
22343,29,0,2,0,1,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,121,0,0,0,0
22344,48,1,1,0,1,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,64,0,0,0,0
22345,30,1,1,0,1,0,0,8.727616178321068,4,0,0,0,1.4,93.444,-36.1,0,0,100,0,0,0,0
22346,29,0,1,0,0,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,121,0,0,0,0
22347,54,1,0,0,0,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,196,0,1,0,0
22348,34,1,1,1,1,1,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,36,0,0,0,0
22349,31,0,1,0,1,0,0,8.727616178321068,10,0,0,0,1.4,93.444,-36.1,0,0,81,0,0,0,0
22350,55,1,0,0,1,1,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,225,0,1,0,0
22351,32,0,2,0,1,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,64,0,0,0,0
22352,29,0,2,0,1,1,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,121,0,0,0,0
22353,29,0,2,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,121,0,0,0,0
22354,59,1,0,1,1,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,361,0,0,1,0
22355,54,1,1,1,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,1,0,196,0,0,0,0
22356,31,1,2,0,1,0,0,8.727616178321068,7,0,0,0,1.4,93.444,-36.1,0,0,81,0,0,0,0
22357,36,0,2,0,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,16,0,0,0,0
22358,36,0,2,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,16,0,0,0,0
22359,32,1,1,1,1,0,0,8.727616178321068,7,0,0,0,1.4,93.444,-36.1,0,0,64,0,1,0,0
22360,55,1,2,0,0,0,0,8.727616178321068,5,0,0,0,1.4,93.444,-36.1,0,0,225,0,0,0,0
22361,50,1,0,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,100,0,0,0,0
22362,36,0,2,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,16,0,0,0,0
22363,53,1,0,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,169,0,1,0,0
22364,30,1,1,0,0,0,0,8.727616178321068,4,0,0,0,1.4,93.444,-36.1,0,0,100,0,0,0,0
22365,50,1,2,0,1,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,100,0,0,0,0
22366,41,1,2,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,1,0,0,0,0
22367,50,1,0,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,100,0,0,0,0
22368,41,1,2,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,1,0,0,0,0
22369,41,1,2,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,1,0,0,0,0
22370,31,0,1,1,0,0,1,8.727616178321068,14,0,0,0,1.4,93.444,-36.1,0,0,81,0,0,0,0
22371,35,0,1,0,0,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,25,0,0,0,0
22372,36,1,1,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,16,0,1,0,0
22373,57,1,2,0,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,289,0,0,0,0
22374,57,1,2,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,289,0,0,0,0
22375,57,1,1,0,0,0,0,8.727616178321068,9,0,0,0,1.4,93.444,-36.1,0,0,289,0,0,1,1
22376,31,1,2,0,0,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,81,0,0,0,1
22377,58,1,0,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,324,0,0,1,1
22378,33,0,2,0,1,1,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,49,0,0,0,1
22379,33,0,2,0,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,49,0,0,0,1
22380,36,1,2,1,1,1,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,16,0,0,0,1
22381,29,0,1,0,1,1,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,121,0,0,0,1
22382,30,0,2,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,100,0,0,0,1
22383,30,0,2,0,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,100,0,0,0,1
22384,34,1,1,0,1,0,0,8.727616178321068,8,0,0,0,1.4,93.444,-36.1,0,0,36,0,0,0,1
22385,39,1,2,0,1,0,0,8.727616178321068,4,0,0,0,1.4,93.444,-36.1,0,0,1,0,0,0,1
22386,50,1,0,1,1,0,0,8.727616178321068,5,0,0,0,1.4,93.444,-36.1,0,0,100,0,1,0,1
22387,30,1,2,0,1,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,100,0,0,0,1
22388,29,0,2,0,1,1,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,121,0,0,0,1
22389,57,1,1,0,0,0,0,8.727616178321068,6,0,0,0,1.4,93.444,-36.1,0,0,289,0,0,1,1
22390,35,0,2,0,1,0,0,8.727616178321068,4,0,0,0,1.4,93.444,-36.1,1,0,25,0,0,0,1
22391,31,0,1,0,1,0,0,8.727616178321068,4,0,0,0,1.4,93.444,-36.1,0,0,81,0,0,0,1
22392,54,1,1,1,1,0,0,8.727616178321068,4,0,0,0,1.4,93.444,-36.1,0,0,196,0,0,0,1
22393,31,0,2,0,1,0,0,8.727616178321068,4,0,0,0,1.4,93.444,-36.1,0,0,81,0,0,0,1
22394,30,0,2,0,1,1,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,100,0,0,0,1
22395,45,1,0,1,1,1,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,25,0,0,0,1
22396,55,1,1,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,225,0,0,0,1
22397,51,1,0,1,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,121,0,1,0,1
22398,42,1,1,1,1,1,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,4,0,1,0,1
22399,42,1,1,1,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,4,0,1,0,1
22400,51,1,0,1,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,121,0,1,0,1
22401,31,0,2,1,1,0,0,8.727616178321068,2,0,0,0,1.4,93.444,-36.1,1,0,81,0,0,0,1
22403,30,0,2,0,1,0,0,8.727616178321068,2,0,0,0,1.4,93.444,-36.1,0,0,100,0,0,0,1
22404,35,1,0,0,1,0,0,8.727616178321068,4,0,0,0,1.4,93.444,-36.1,0,0,25,0,0,0,1
22405,47,1,0,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,49,0,1,0,1
22406,32,1,2,1,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,64,0,0,0,1
22407,32,1,2,1,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,64,0,0,0,1
22408,44,1,1,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,16,0,0,0,1
22409,37,1,0,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,9,0,0,0,1
22410,32,1,1,1,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,64,0,0,0,1
22411,59,1,1,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,361,0,0,0,1
22412,44,1,0,0,1,1,0,8.727616178321068,6,0,0,0,1.4,93.444,-36.1,0,0,16,0,1,0,1
22413,46,1,1,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,36,0,0,0,1
22414,40,0,1,1,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,0,0,0,0,1
22415,33,1,2,0,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,49,0,0,0,1
22416,34,1,1,0,1,0,0,8.727616178321068,8,0,0,0,1.4,93.444,-36.1,0,0,36,0,0,0,1
22417,33,1,2,0,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,49,0,0,0,1
22418,59,1,2,1,0,1,0,8.727616178321068,4,0,0,0,1.4,93.444,-36.1,0,0,361,0,0,1,1
22419,56,1,0,1,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,256,0,0,0,1
22420,33,1,2,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,1,0,49,0,0,0,1
22421,33,1,2,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,1,0,49,0,0,0,1
22422,53,1,1,0,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,169,0,0,0,1
22423,48,1,1,0,1,0,0,8.727616178321068,8,0,0,0,1.4,93.444,-36.1,1,0,64,0,0,0,1
22424,41,1,0,0,1,0,0,8.727616178321068,4,0,0,0,1.4,93.444,-36.1,0,0,1,0,0,0,1
22425,59,1,1,0,1,1,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,361,0,0,0,1
22426,46,1,0,0,1,1,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,36,0,1,0,1
22427,34,1,1,0,1,0,0,8.727616178321068,4,0,0,0,1.4,93.444,-36.1,0,0,36,0,0,0,1
22428,30,0,1,0,0,0,0,8.727616178321068,2,0,0,0,1.4,93.444,-36.1,0,0,100,0,0,0,1
22429,38,1,2,0,1,0,0,8.727616178321068,4,0,0,0,1.4,93.444,-36.1,0,0,4,0,0,0,1
22430,46,1,0,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,36,0,1,0,1
22431,46,1,0,0,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,36,0,1,0,1
22432,46,1,0,0,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,1,0,36,0,1,0,1
22433,29,0,2,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,121,0,0,0,1
22434,41,1,1,0,1,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,1,0,0,0,1
22435,34,1,0,0,1,0,0,8.727616178321068,2,0,0,0,1.4,93.444,-36.1,0,0,36,0,0,0,1
22436,39,1,1,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,1,0,0,0,1
22437,47,1,0,0,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,49,0,0,0,1
22438,33,1,2,0,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,49,0,0,0,1
22439,39,1,1,0,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,1,0,0,0,1
22440,29,0,2,0,0,1,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,121,0,0,0,1
22441,54,1,2,0,0,0,0,8.727616178321068,2,0,0,0,1.4,93.444,-36.1,0,0,196,0,0,0,1
22442,51,1,0,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,121,0,1,0,1
22443,29,0,2,0,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,121,0,0,0,1
22444,51,1,0,0,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,121,0,1,0,1
22445,29,0,2,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,121,0,0,0,1
22446,45,1,0,0,0,1,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,25,0,1,0,1
22447,30,0,1,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,100,0,0,0,1
22448,34,1,2,1,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,36,0,0,0,1
22449,30,0,1,0,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,100,0,0,0,1
22450,30,0,1,0,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,100,0,0,0,1
22451,30,0,1,0,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,100,0,0,0,1
22452,29,0,2,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,1,0,121,0,0,0,1
22453,56,1,0,0,1,0,0,8.727616178321068,4,0,0,0,1.4,93.444,-36.1,0,0,256,0,0,0,1
22454,48,1,0,1,1,0,0,8.727616178321068,2,0,0,0,1.4,93.444,-36.1,0,0,64,0,1,0,1
22455,48,1,0,0,1,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,64,0,1,0,1
22456,46,1,0,0,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,36,0,1,0,1
22457,35,1,0,0,0,0,1,8.727616178321068,9,0,0,0,1.4,93.444,-36.1,0,0,25,0,0,0,1
22458,47,1,2,1,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,49,0,0,0,1
22459,34,1,1,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,36,0,0,0,1
22460,49,1,1,1,0,0,0,8.727616178321068,2,0,0,0,1.4,93.444,-36.1,0,0,81,0,0,0,1
22461,51,1,0,0,0,0,0,8.727616178321068,2,0,0,0,1.4,93.444,-36.1,0,0,121,0,1,0,1
22462,30,1,2,0,0,0,0,8.727616178321068,2,0,0,0,1.4,93.444,-36.1,0,0,100,0,0,0,1
22463,29,0,2,0,1,1,0,8.727616178321068,4,0,0,0,1.4,93.444,-36.1,0,0,121,0,0,0,1
22464,42,1,1,1,0,0,0,8.727616178321068,2,0,0,0,1.4,93.444,-36.1,0,0,4,0,1,0,1
22465,47,1,2,0,1,0,0,8.727616178321068,2,0,0,0,1.4,93.444,-36.1,0,0,49,0,0,0,1
22466,59,1,0,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,361,0,0,1,1
22467,35,0,1,1,1,1,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,25,0,0,0,1
22468,47,1,0,0,0,0,0,8.727616178321068,5,0,0,0,1.4,93.444,-36.1,0,0,49,0,1,0,1
22469,37,1,2,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,9,0,0,0,1
22470,34,1,2,0,0,1,0,8.727616178321068,7,0,0,0,1.4,93.444,-36.1,0,0,36,0,0,0,1
22471,37,1,2,0,1,1,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,9,0,0,0,1
22472,50,1,2,1,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,100,0,0,0,1
22473,59,1,1,0,1,0,0,8.727616178321068,5,0,0,0,1.4,93.444,-36.1,0,0,361,0,0,0,1
22474,50,1,2,1,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,100,0,0,0,1
22475,34,0,2,0,1,0,0,8.727616178321068,3,0,0,0,1.4,93.444,-36.1,0,0,36,0,0,0,1
22476,37,1,1,0,1,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,9,0,0,0,1
22477,56,1,0,0,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,256,0,0,1,1
22478,56,1,0,0,0,1,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,256,0,0,1,1
22479,35,0,1,1,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,1,0,25,0,0,0,1
22480,51,1,0,1,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,121,0,1,0,1
22481,29,1,2,0,0,0,0,8.727616178321068,1,0,0,0,1.4,93.444,-36.1,0,0,121,0,0,0,1
